Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield,country,GDP_per_capita,food_supply,_merge,GDP_per_capita_clean,gdp_group
BURKINA FASO,"Rice, paddy",2001-01-01,748,57.46,28.77,18795,BURKINA FASO,1330,2330.0,both,1330.0,Low GDP
BURKINA FASO,Sorghum,2001-01-01,748,57.46,28.77,9278,BURKINA FASO,1330,2330.0,both,1330.0,Low GDP
BURKINA FASO,Soybeans,2001-01-01,748,57.46,28.77,13053,BURKINA FASO,1330,2330.0,both,1330.0,Low GDP
BURKINA FASO,Sweet potatoes,2001-01-01,748,57.46,28.77,78415,BURKINA FASO,1330,2330.0,both,1330.0,Low GDP
BURKINA FASO,Yams,2001-01-01,748,57.46,28.77,69481,BURKINA FASO,1330,2330.0,both,1330.0,Low GDP
BURKINA FASO,Cassava,2002-01-01,748,39.47,28.97,21551,BURKINA FASO,1330,2410.0,both,1330.0,Low GDP
BURKINA FASO,Maize,2002-01-01,748,39.47,28.97,17381,BURKINA FASO,1330,2410.0,both,1330.0,Low GDP
BURKINA FASO,Potatoes,2002-01-01,748,39.47,28.97,20527,BURKINA FASO,1330,2410.0,both,1330.0,Low GDP
BURKINA FASO,"Rice, paddy",2002-01-01,748,39.47,28.97,19010,BURKINA FASO,1330,2410.0,both,1330.0,Low GDP
BURKINA FASO,Sorghum,2002-01-01,748,39.47,28.97,9252,BURKINA FASO,1330,2410.0,both,1330.0,Low GDP
BURKINA FASO,Soybeans,2002-01-01,748,39.47,28.97,11119,BURKINA FASO,1330,2410.0,both,1330.0,Low GDP
BURKINA FASO,Sweet potatoes,2002-01-01,748,39.47,28.97,61708,BURKINA FASO,1330,2410.0,both,1330.0,Low GDP
BURKINA FASO,Yams,2002-01-01,748,39.47,28.97,83373,BURKINA FASO,1330,2410.0,both,1330.0,Low GDP
BURKINA FASO,Cassava,2004-01-01,748,1.28,28.9,22411,BURKINA FASO,1400,2510.0,both,1400.0,Low GDP
BURKINA FASO,Maize,2004-01-01,748,1.28,28.9,12666,BURKINA FASO,1400,2510.0,both,1400.0,Low GDP
BURKINA FASO,Potatoes,2004-01-01,748,1.28,28.9,18849,BURKINA FASO,1400,2510.0,both,1400.0,Low GDP
BURKINA FASO,"Rice, paddy",2004-01-01,748,1.28,28.9,15047,BURKINA FASO,1400,2510.0,both,1400.0,Low GDP
BURKINA FASO,Sorghum,2004-01-01,748,1.28,28.9,9731,BURKINA FASO,1400,2510.0,both,1400.0,Low GDP
BURKINA FASO,Soybeans,2004-01-01,748,1.28,28.9,11545,BURKINA FASO,1400,2510.0,both,1400.0,Low GDP
BURKINA FASO,Sweet potatoes,2004-01-01,748,1.28,28.9,69167,BURKINA FASO,1400,2510.0,both,1400.0,Low GDP
BURKINA FASO,Yams,2004-01-01,748,1.28,28.9,74208,BURKINA FASO,1400,2510.0,both,1400.0,Low GDP
BURKINA FASO,Cassava,2005-01-01,748,92.21,29.18,21952,BURKINA FASO,1470,2460.0,both,1470.0,Low GDP
BURKINA FASO,Maize,2005-01-01,748,92.21,29.18,18058,BURKINA FASO,1470,2460.0,both,1470.0,Low GDP
BURKINA FASO,Potatoes,2005-01-01,748,92.21,29.18,20000,BURKINA FASO,1470,2460.0,both,1470.0,Low GDP
BURKINA FASO,"Rice, paddy",2005-01-01,748,92.21,29.18,17791,BURKINA FASO,1470,2460.0,both,1470.0,Low GDP
BURKINA FASO,Sorghum,2005-01-01,748,92.21,29.18,10919,BURKINA FASO,1470,2460.0,both,1470.0,Low GDP
BURKINA FASO,Soybeans,2005-01-01,748,92.21,29.18,17025,BURKINA FASO,1470,2460.0,both,1470.0,Low GDP
BURKINA FASO,Sweet potatoes,2005-01-01,748,92.21,29.18,83331,BURKINA FASO,1470,2460.0,both,1470.0,Low GDP
BURKINA FASO,Yams,2005-01-01,748,92.21,29.18,75306,BURKINA FASO,1470,2460.0,both,1470.0,Low GDP
BURKINA FASO,Cassava,2006-01-01,748,109.24,28.92,21316,BURKINA FASO,1520,2560.0,both,1520.0,Low GDP
BURKINA FASO,Maize,2006-01-01,748,109.24,28.92,19444,BURKINA FASO,1520,2560.0,both,1520.0,Low GDP
BURKINA FASO,Potatoes,2006-01-01,748,109.24,28.92,20000,BURKINA FASO,1520,2560.0,both,1520.0,Low GDP
BURKINA FASO,"Rice, paddy",2006-01-01,748,109.24,28.92,25724,BURKINA FASO,1520,2560.0,both,1520.0,Low GDP
BURKINA FASO,Sorghum,2006-01-01,748,109.24,28.92,11393,BURKINA FASO,1520,2560.0,both,1520.0,Low GDP
BURKINA FASO,Soybeans,2006-01-01,748,109.24,28.92,11421,BURKINA FASO,1520,2560.0,both,1520.0,Low GDP
BURKINA FASO,Sweet potatoes,2006-01-01,748,109.24,28.92,125728,BURKINA FASO,1520,2560.0,both,1520.0,Low GDP
BURKINA FASO,Yams,2006-01-01,748,109.24,28.92,85482,BURKINA FASO,1520,2560.0,both,1520.0,Low GDP
BURKINA FASO,Cassava,2007-01-01,748,292.05,28.96,23030,BURKINA FASO,1530,2550.0,both,1530.0,Low GDP
BURKINA FASO,Maize,2007-01-01,748,292.05,28.96,11736,BURKINA FASO,1530,2550.0,both,1530.0,Low GDP
BURKINA FASO,Potatoes,2007-01-01,748,292.05,28.96,20000,BURKINA FASO,1530,2550.0,both,1530.0,Low GDP
BURKINA FASO,"Rice, paddy",2007-01-01,748,292.05,28.96,17002,BURKINA FASO,1530,2550.0,both,1530.0,Low GDP
BURKINA FASO,Sorghum,2007-01-01,748,292.05,28.96,9374,BURKINA FASO,1530,2550.0,both,1530.0,Low GDP
BURKINA FASO,Soybeans,2007-01-01,748,292.05,28.96,11250,BURKINA FASO,1530,2550.0,both,1530.0,Low GDP
BURKINA FASO,Sweet potatoes,2007-01-01,748,292.05,28.96,90640,BURKINA FASO,1530,2550.0,both,1530.0,Low GDP
BURKINA FASO,Yams,2007-01-01,748,292.05,28.96,65200,BURKINA FASO,1530,2550.0,both,1530.0,Low GDP
BURKINA FASO,Cassava,2008-01-01,748,190.92,28.4,19060,BURKINA FASO,1570,2590.0,both,1570.0,Low GDP
BURKINA FASO,Maize,2008-01-01,748,190.92,28.4,16662,BURKINA FASO,1570,2590.0,both,1570.0,Low GDP
BURKINA FASO,Potatoes,2008-01-01,748,190.92,28.4,17954,BURKINA FASO,1570,2590.0,both,1570.0,Low GDP
BURKINA FASO,"Rice, paddy",2008-01-01,748,190.92,28.4,24355,BURKINA FASO,1570,2590.0,both,1570.0,Low GDP
BURKINA FASO,Sorghum,2008-01-01,748,190.92,28.4,9859,BURKINA FASO,1570,2590.0,both,1570.0,Low GDP
BURKINA FASO,Soybeans,2008-01-01,748,190.92,28.4,27290,BURKINA FASO,1570,2590.0,both,1570.0,Low GDP
BURKINA FASO,Sweet potatoes,2008-01-01,748,190.92,28.4,110907,BURKINA FASO,1570,2590.0,both,1570.0,Low GDP
BURKINA FASO,Yams,2008-01-01,748,190.92,28.4,71895,BURKINA FASO,1570,2590.0,both,1570.0,Low GDP
BURKINA FASO,Cassava,2009-01-01,748,132.3,29.05,17452,BURKINA FASO,1570,2640.0,both,1570.0,Low GDP
BURKINA FASO,Maize,2009-01-01,748,132.3,29.05,15286,BURKINA FASO,1570,2640.0,both,1570.0,Low GDP
BURKINA FASO,Potatoes,2009-01-01,748,132.3,29.05,18111,BURKINA FASO,1570,2640.0,both,1570.0,Low GDP
BURKINA FASO,"Rice, paddy",2009-01-01,748,132.3,29.05,23154,BURKINA FASO,1570,2640.0,both,1570.0,Low GDP
BURKINA FASO,Sorghum,2009-01-01,748,132.3,29.05,9204,BURKINA FASO,1570,2640.0,both,1570.0,Low GDP
BURKINA FASO,Soybeans,2009-01-01,748,132.3,29.05,14542,BURKINA FASO,1570,2640.0,both,1570.0,Low GDP
BURKINA FASO,Sweet potatoes,2009-01-01,748,132.3,29.05,126965,BURKINA FASO,1570,2640.0,both,1570.0,Low GDP
BURKINA FASO,Yams,2009-01-01,748,132.3,29.05,94186,BURKINA FASO,1570,2640.0,both,1570.0,Low GDP
BURKINA FASO,Cassava,2010-01-01,748,442.89,29.17,15659,BURKINA FASO,1660,2680.0,both,1660.0,Low GDP
BURKINA FASO,Maize,2010-01-01,748,442.89,29.17,14342,BURKINA FASO,1660,2680.0,both,1660.0,Low GDP
BURKINA FASO,Potatoes,2010-01-01,748,442.89,29.17,18998,BURKINA FASO,1660,2680.0,both,1660.0,Low GDP
BURKINA FASO,"Rice, paddy",2010-01-01,748,442.89,29.17,20238,BURKINA FASO,1660,2680.0,both,1660.0,Low GDP
BURKINA FASO,Sorghum,2010-01-01,748,442.89,29.17,10036,BURKINA FASO,1660,2680.0,both,1660.0,Low GDP
BURKINA FASO,Soybeans,2010-01-01,748,442.89,29.17,12562,BURKINA FASO,1660,2680.0,both,1660.0,Low GDP
BURKINA FASO,Sweet potatoes,2010-01-01,748,442.89,29.17,102743,BURKINA FASO,1660,2680.0,both,1660.0,Low GDP
BURKINA FASO,Yams,2010-01-01,748,442.89,29.17,66518,BURKINA FASO,1660,2680.0,both,1660.0,Low GDP
BURKINA FASO,Cassava,2011-01-01,748,843.0,29.03,13548,BURKINA FASO,1710,2660.0,both,1710.0,Low GDP
BURKINA FASO,Maize,2011-01-01,748,843.0,29.03,15356,BURKINA FASO,1710,2660.0,both,1710.0,Low GDP
BURKINA FASO,Potatoes,2011-01-01,748,843.0,29.03,19159,BURKINA FASO,1710,2660.0,both,1710.0,Low GDP
BURKINA FASO,"Rice, paddy",2011-01-01,748,843.0,29.03,17676,BURKINA FASO,1710,2660.0,both,1710.0,Low GDP
BURKINA FASO,Sorghum,2011-01-01,748,843.0,29.03,8952,BURKINA FASO,1710,2660.0,both,1710.0,Low GDP
BURKINA FASO,Soybeans,2011-01-01,748,843.0,29.03,8873,BURKINA FASO,1710,2660.0,both,1710.0,Low GDP
BURKINA FASO,Sweet potatoes,2011-01-01,748,843.0,29.03,190326,BURKINA FASO,1710,2660.0,both,1710.0,Low GDP
BURKINA FASO,Yams,2011-01-01,748,843.0,29.03,74827,BURKINA FASO,1710,2660.0,both,1710.0,Low GDP
BURKINA FASO,Cassava,2012-01-01,748,843.0,28.67,13636,BURKINA FASO,1770,2710.0,both,1770.0,Low GDP
BURKINA FASO,Maize,2012-01-01,748,843.0,28.67,18386,BURKINA FASO,1770,2710.0,both,1770.0,Low GDP
BURKINA FASO,Potatoes,2012-01-01,748,843.0,28.67,19320,BURKINA FASO,1770,2710.0,both,1770.0,Low GDP
BURKINA FASO,"Rice, paddy",2012-01-01,748,843.0,28.67,23336,BURKINA FASO,1770,2710.0,both,1770.0,Low GDP
BURKINA FASO,Sorghum,2012-01-01,748,843.0,28.67,10755,BURKINA FASO,1770,2710.0,both,1770.0,Low GDP
BURKINA FASO,Soybeans,2012-01-01,748,843.0,28.67,10949,BURKINA FASO,1770,2710.0,both,1770.0,Low GDP
BURKINA FASO,Sweet potatoes,2012-01-01,748,843.0,28.67,83073,BURKINA FASO,1770,2710.0,both,1770.0,Low GDP
BURKINA FASO,Yams,2012-01-01,748,843.0,28.67,90785,BURKINA FASO,1770,2710.0,both,1770.0,Low GDP
BURKINA FASO,Cassava,2013-01-01,748,843.0,29.41,13594,BURKINA FASO,1820,2720.0,both,1820.0,Low GDP
BURKINA FASO,Maize,2013-01-01,748,843.0,29.41,17353,BURKINA FASO,1820,2720.0,both,1820.0,Low GDP
BURKINA FASO,Potatoes,2013-01-01,748,843.0,29.41,19481,BURKINA FASO,1820,2720.0,both,1820.0,Low GDP
BURKINA FASO,"Rice, paddy",2013-01-01,748,843.0,29.41,21993,BURKINA FASO,1820,2720.0,both,1820.0,Low GDP
BURKINA FASO,Sorghum,2013-01-01,748,843.0,29.41,10409,BURKINA FASO,1820,2720.0,both,1820.0,Low GDP
BURKINA FASO,Soybeans,2013-01-01,748,843.0,29.41,13512,BURKINA FASO,1820,2720.0,both,1820.0,Low GDP
BURKINA FASO,Sweet potatoes,2013-01-01,748,843.0,29.41,146793,BURKINA FASO,1820,2720.0,both,1820.0,Low GDP
BURKINA FASO,Yams,2013-01-01,748,843.0,29.41,58594,BURKINA FASO,1820,2720.0,both,1820.0,Low GDP
BURUNDI,Cassava,1990-01-01,1274,92.08,21.15,88969,BURUNDI,1210,,both,1210.0,Low GDP
BURUNDI,Maize,1990-01-01,1274,92.08,21.15,13540,BURUNDI,1210,,both,1210.0,Low GDP
BURUNDI,Potatoes,1990-01-01,1274,92.08,21.15,34836,BURUNDI,1210,,both,1210.0,Low GDP
BURUNDI,"Rice, paddy",1990-01-01,1274,92.08,21.15,33333,BURUNDI,1210,,both,1210.0,Low GDP
BURUNDI,Sorghum,1990-01-01,1274,92.08,21.15,10983,BURUNDI,1210,,both,1210.0,Low GDP
BURUNDI,Soybeans,1990-01-01,1274,92.08,21.15,10000,BURUNDI,1210,,both,1210.0,Low GDP
BURUNDI,Sweet potatoes,1990-01-01,1274,92.08,21.15,64427,BURUNDI,1210,,both,1210.0,Low GDP
BURUNDI,Wheat,1990-01-01,1274,92.08,21.15,7478,BURUNDI,1210,,both,1210.0,Low GDP
BURUNDI,Yams,1990-01-01,1274,92.08,21.15,57576,BURUNDI,1210,,both,1210.0,Low GDP
BURUNDI,Cassava,1991-01-01,1274,92.08,20.97,89785,BURUNDI,1240,,both,1240.0,Low GDP
BURUNDI,Maize,1991-01-01,1274,92.08,20.97,13887,BURUNDI,1240,,both,1240.0,Low GDP
BURUNDI,Potatoes,1991-01-01,1274,92.08,20.97,32454,BURUNDI,1240,,both,1240.0,Low GDP
BURUNDI,"Rice, paddy",1991-01-01,1274,92.08,20.97,30923,BURUNDI,1240,,both,1240.0,Low GDP
BURUNDI,Sorghum,1991-01-01,1274,92.08,20.97,11241,BURUNDI,1240,,both,1240.0,Low GDP
BURUNDI,Soybeans,1991-01-01,1274,92.08,20.97,10000,BURUNDI,1240,,both,1240.0,Low GDP
BURUNDI,Sweet potatoes,1991-01-01,1274,92.08,20.97,64810,BURUNDI,1240,,both,1240.0,Low GDP
BURUNDI,Wheat,1991-01-01,1274,92.08,20.97,7333,BURUNDI,1240,,both,1240.0,Low GDP
BURUNDI,Yams,1991-01-01,1274,92.08,20.97,55714,BURUNDI,1240,,both,1240.0,Low GDP
BURUNDI,Cassava,1992-01-01,1274,92.08,21.31,92046,BURUNDI,1220,,both,1220.0,Low GDP
BURUNDI,Maize,1992-01-01,1274,92.08,21.31,14218,BURUNDI,1220,,both,1220.0,Low GDP
BURUNDI,Potatoes,1992-01-01,1274,92.08,21.31,33357,BURUNDI,1220,,both,1220.0,Low GDP
BURUNDI,"Rice, paddy",1992-01-01,1274,92.08,21.31,31077,BURUNDI,1220,,both,1220.0,Low GDP
BURUNDI,Sorghum,1992-01-01,1274,92.08,21.31,11517,BURUNDI,1220,,both,1220.0,Low GDP
BURUNDI,Soybeans,1992-01-01,1274,92.08,21.31,8943,BURUNDI,1220,,both,1220.0,Low GDP
BURUNDI,Sweet potatoes,1992-01-01,1274,92.08,21.31,63418,BURUNDI,1220,,both,1220.0,Low GDP
BURUNDI,Wheat,1992-01-01,1274,92.08,21.31,7120,BURUNDI,1220,,both,1220.0,Low GDP
BURUNDI,Yams,1992-01-01,1274,92.08,21.31,55479,BURUNDI,1220,,both,1220.0,Low GDP
BURUNDI,Cassava,1993-01-01,1274,96.99,21.17,90264,BURUNDI,1170,,both,1170.0,Low GDP
BURUNDI,Maize,1993-01-01,1274,96.99,21.17,14342,BURUNDI,1170,,both,1170.0,Low GDP
BURUNDI,Potatoes,1993-01-01,1274,96.99,21.17,28125,BURUNDI,1170,,both,1170.0,Low GDP
BURUNDI,"Rice, paddy",1993-01-01,1274,96.99,21.17,31398,BURUNDI,1170,,both,1170.0,Low GDP
BURUNDI,Sorghum,1993-01-01,1274,96.99,21.17,11259,BURUNDI,1170,,both,1170.0,Low GDP
BURUNDI,Soybeans,1993-01-01,1274,96.99,21.17,8694,BURUNDI,1170,,both,1170.0,Low GDP
BURUNDI,Sweet potatoes,1993-01-01,1274,96.99,21.17,64762,BURUNDI,1170,,both,1170.0,Low GDP
BURUNDI,Wheat,1993-01-01,1274,96.99,21.17,7748,BURUNDI,1170,,both,1170.0,Low GDP
BURUNDI,Yams,1993-01-01,1274,96.99,21.17,55547,BURUNDI,1170,,both,1170.0,Low GDP
BURUNDI,Cassava,1994-01-01,1274,84.45,21.25,87884,BURUNDI,1130,,both,1130.0,Low GDP
BURUNDI,Maize,1994-01-01,1274,84.45,21.25,12276,BURUNDI,1130,,both,1130.0,Low GDP
BURUNDI,Potatoes,1994-01-01,1274,84.45,21.25,29453,BURUNDI,1130,,both,1130.0,Low GDP
BURUNDI,"Rice, paddy",1994-01-01,1274,84.45,21.25,31099,BURUNDI,1130,,both,1130.0,Low GDP
BURUNDI,Sorghum,1994-01-01,1274,84.45,21.25,9938,BURUNDI,1130,,both,1130.0,Low GDP
BURUNDI,Soybeans,1994-01-01,1274,84.45,21.25,8000,BURUNDI,1130,,both,1130.0,Low GDP
BURUNDI,Sweet potatoes,1994-01-01,1274,84.45,21.25,60149,BURUNDI,1130,,both,1130.0,Low GDP
BURUNDI,Wheat,1994-01-01,1274,84.45,21.25,8824,BURUNDI,1130,,both,1130.0,Low GDP
BURUNDI,Yams,1994-01-01,1274,84.45,21.25,55734,BURUNDI,1130,,both,1130.0,Low GDP
BURUNDI,Cassava,1995-01-01,1274,144.2,21.55,86870,BURUNDI,980,,both,980.0,Low GDP
BURUNDI,Maize,1995-01-01,1274,144.2,21.55,12752,BURUNDI,980,,both,980.0,Low GDP
BURUNDI,Potatoes,1995-01-01,1274,144.2,21.55,29691,BURUNDI,980,,both,980.0,Low GDP
BURUNDI,"Rice, paddy",1995-01-01,1274,144.2,21.55,26819,BURUNDI,980,,both,980.0,Low GDP
BURUNDI,Sorghum,1995-01-01,1274,144.2,21.55,13168,BURUNDI,980,,both,980.0,Low GDP
BURUNDI,Soybeans,1995-01-01,1274,144.2,21.55,8368,BURUNDI,980,,both,980.0,Low GDP
BURUNDI,Sweet potatoes,1995-01-01,1274,144.2,21.55,61230,BURUNDI,980,,both,980.0,Low GDP
BURUNDI,Wheat,1995-01-01,1274,144.2,21.55,7440,BURUNDI,980,,both,980.0,Low GDP
BURUNDI,Yams,1995-01-01,1274,144.2,21.55,55955,BURUNDI,980,,both,980.0,Low GDP
BURUNDI,Cassava,1996-01-01,1274,207.1,21.18,85779,BURUNDI,893,,both,893.0,Low GDP
BURUNDI,Maize,1996-01-01,1274,207.1,21.18,13133,BURUNDI,893,,both,893.0,Low GDP
BURUNDI,Potatoes,1996-01-01,1274,207.1,21.18,28825,BURUNDI,893,,both,893.0,Low GDP
BURUNDI,"Rice, paddy",1996-01-01,1274,207.1,21.18,27873,BURUNDI,893,,both,893.0,Low GDP
BURUNDI,Sorghum,1996-01-01,1274,207.1,21.18,13206,BURUNDI,893,,both,893.0,Low GDP
BURUNDI,Soybeans,1996-01-01,1274,207.1,21.18,8305,BURUNDI,893,,both,893.0,Low GDP
BURUNDI,Sweet potatoes,1996-01-01,1274,207.1,21.18,62061,BURUNDI,893,,both,893.0,Low GDP
BURUNDI,Wheat,1996-01-01,1274,207.1,21.18,7728,BURUNDI,893,,both,893.0,Low GDP
BURUNDI,Yams,1996-01-01,1274,207.1,21.18,56264,BURUNDI,893,,both,893.0,Low GDP
BURUNDI,Cassava,1997-01-01,1274,117.56,21.51,86182,BURUNDI,876,,both,876.0,Low GDP
BURUNDI,Maize,1997-01-01,1274,117.56,21.51,12608,BURUNDI,876,,both,876.0,Low GDP
BURUNDI,Potatoes,1997-01-01,1274,117.56,21.51,32397,BURUNDI,876,,both,876.0,Low GDP
BURUNDI,"Rice, paddy",1997-01-01,1274,117.56,21.51,32551,BURUNDI,876,,both,876.0,Low GDP
BURUNDI,Sorghum,1997-01-01,1274,117.56,21.51,12401,BURUNDI,876,,both,876.0,Low GDP
BURUNDI,Soybeans,1997-01-01,1274,117.56,21.51,8282,BURUNDI,876,,both,876.0,Low GDP
BURUNDI,Sweet potatoes,1997-01-01,1274,117.56,21.51,61879,BURUNDI,876,,both,876.0,Low GDP
BURUNDI,Wheat,1997-01-01,1274,117.56,21.51,7742,BURUNDI,876,,both,876.0,Low GDP
BURUNDI,Yams,1997-01-01,1274,117.56,21.51,56226,BURUNDI,876,,both,876.0,Low GDP
BURUNDI,Cassava,1998-01-01,1274,107.29,21.56,88820,BURUNDI,897,,both,897.0,Low GDP
BURUNDI,Maize,1998-01-01,1274,107.29,21.56,11463,BURUNDI,897,,both,897.0,Low GDP
BURUNDI,Potatoes,1998-01-01,1274,107.29,21.56,25950,BURUNDI,897,,both,897.0,Low GDP
BURUNDI,"Rice, paddy",1998-01-01,1274,107.29,21.56,29927,BURUNDI,897,,both,897.0,Low GDP
BURUNDI,Sorghum,1998-01-01,1274,107.29,21.56,12487,BURUNDI,897,,both,897.0,Low GDP
BURUNDI,Soybeans,1998-01-01,1274,107.29,21.56,8000,BURUNDI,897,,both,897.0,Low GDP
BURUNDI,Sweet potatoes,1998-01-01,1274,107.29,21.56,59048,BURUNDI,897,,both,897.0,Low GDP
BURUNDI,Wheat,1998-01-01,1274,107.29,21.56,8148,BURUNDI,897,,both,897.0,Low GDP
BURUNDI,Yams,1998-01-01,1274,107.29,21.56,56668,BURUNDI,897,,both,897.0,Low GDP
BURUNDI,Cassava,1999-01-01,1274,150.24,21.01,88212,BURUNDI,865,,both,865.0,Low GDP
BURUNDI,Maize,1999-01-01,1274,150.24,21.01,11192,BURUNDI,865,,both,865.0,Low GDP
BURUNDI,Potatoes,1999-01-01,1274,150.24,21.01,24393,BURUNDI,865,,both,865.0,Low GDP
BURUNDI,"Rice, paddy",1999-01-01,1274,150.24,21.01,32572,BURUNDI,865,,both,865.0,Low GDP
BURUNDI,Sorghum,1999-01-01,1274,150.24,21.01,11998,BURUNDI,865,,both,865.0,Low GDP
BURUNDI,Soybeans,1999-01-01,1274,150.24,21.01,7778,BURUNDI,865,,both,865.0,Low GDP
BURUNDI,Sweet potatoes,1999-01-01,1274,150.24,21.01,65551,BURUNDI,865,,both,865.0,Low GDP
BURUNDI,Wheat,1999-01-01,1274,150.24,21.01,7085,BURUNDI,865,,both,865.0,Low GDP
BURUNDI,Yams,1999-01-01,1274,150.24,21.01,58009,BURUNDI,865,,both,865.0,Low GDP
BURUNDI,Cassava,2000-01-01,1274,109.87,21.32,89953,BURUNDI,839,,both,839.0,Low GDP
BURUNDI,Maize,2000-01-01,1274,109.87,21.32,10521,BURUNDI,839,,both,839.0,Low GDP
BURUNDI,Potatoes,2000-01-01,1274,109.87,21.32,25242,BURUNDI,839,,both,839.0,Low GDP
BURUNDI,"Rice, paddy",2000-01-01,1274,109.87,21.32,30399,BURUNDI,839,,both,839.0,Low GDP
BURUNDI,Sorghum,2000-01-01,1274,109.87,21.32,12132,BURUNDI,839,,both,839.0,Low GDP
BURUNDI,Soybeans,2000-01-01,1274,109.87,21.32,7273,BURUNDI,839,,both,839.0,Low GDP
BURUNDI,Sweet potatoes,2000-01-01,1274,109.87,21.32,62489,BURUNDI,839,,both,839.0,Low GDP
BURUNDI,Wheat,2000-01-01,1274,109.87,21.32,6774,BURUNDI,839,,both,839.0,Low GDP
BURUNDI,Yams,2000-01-01,1274,109.87,21.32,60175,BURUNDI,839,,both,839.0,Low GDP
BURUNDI,Cassava,2001-01-01,1274,72.56,21.24,89591,BURUNDI,834,,both,834.0,Low GDP
BURUNDI,Maize,2001-01-01,1274,72.56,21.24,10817,BURUNDI,834,,both,834.0,Low GDP
BURUNDI,Potatoes,2001-01-01,1274,72.56,21.24,25757,BURUNDI,834,,both,834.0,Low GDP
BURUNDI,"Rice, paddy",2001-01-01,1274,72.56,21.24,32063,BURUNDI,834,,both,834.0,Low GDP
BURUNDI,Sorghum,2001-01-01,1274,72.56,21.24,12559,BURUNDI,834,,both,834.0,Low GDP
BURUNDI,Soybeans,2001-01-01,1274,72.56,21.24,7500,BURUNDI,834,,both,834.0,Low GDP
BURUNDI,Sweet potatoes,2001-01-01,1274,72.56,21.24,65072,BURUNDI,834,,both,834.0,Low GDP
BURUNDI,Wheat,2001-01-01,1274,72.56,21.24,8667,BURUNDI,834,,both,834.0,Low GDP
BURUNDI,Yams,2001-01-01,1274,72.56,21.24,58376,BURUNDI,834,,both,834.0,Low GDP
BURUNDI,Cassava,2002-01-01,1274,98.1,21.45,91456,BURUNDI,846,,both,846.0,Low GDP
BURUNDI,Maize,2002-01-01,1274,98.1,21.45,10931,BURUNDI,846,,both,846.0,Low GDP
BURUNDI,Potatoes,2002-01-01,1274,98.1,21.45,26760,BURUNDI,846,,both,846.0,Low GDP
BURUNDI,"Rice, paddy",2002-01-01,1274,98.1,21.45,32629,BURUNDI,846,,both,846.0,Low GDP
BURUNDI,Sorghum,2002-01-01,1274,98.1,21.45,12850,BURUNDI,846,,both,846.0,Low GDP
BURUNDI,Soybeans,2002-01-01,1274,98.1,21.45,7500,BURUNDI,846,,both,846.0,Low GDP
BURUNDI,Sweet potatoes,2002-01-01,1274,98.1,21.45,67215,BURUNDI,846,,both,846.0,Low GDP
BURUNDI,Wheat,2002-01-01,1274,98.1,21.45,8290,BURUNDI,846,,both,846.0,Low GDP
BURUNDI,Yams,2002-01-01,1274,98.1,21.45,58376,BURUNDI,846,,both,846.0,Low GDP
BURUNDI,Cassava,2004-01-01,1274,508.26,21.71,79083,BURUNDI,818,,both,818.0,Low GDP
BURUNDI,Maize,2004-01-01,1274,508.26,21.71,10807,BURUNDI,818,,both,818.0,Low GDP
BURUNDI,Potatoes,2004-01-01,1274,508.26,21.71,28732,BURUNDI,818,,both,818.0,Low GDP
BURUNDI,"Rice, paddy",2004-01-01,1274,508.26,21.71,32924,BURUNDI,818,,both,818.0,Low GDP
BURUNDI,Sorghum,2004-01-01,1274,508.26,21.71,13486,BURUNDI,818,,both,818.0,Low GDP
BURUNDI,Soybeans,2004-01-01,1274,508.26,21.71,7500,BURUNDI,818,,both,818.0,Low GDP
BURUNDI,Sweet potatoes,2004-01-01,1274,508.26,21.71,66752,BURUNDI,818,,both,818.0,Low GDP
BURUNDI,Wheat,2004-01-01,1274,508.26,21.71,8326,BURUNDI,818,,both,818.0,Low GDP
BURUNDI,Yams,2004-01-01,1274,508.26,21.71,55067,BURUNDI,818,,both,818.0,Low GDP
BURUNDI,Cassava,2005-01-01,1274,304.83,22.29,75230,BURUNDI,796,,both,796.0,Low GDP
BURUNDI,Maize,2005-01-01,1274,304.83,22.29,10833,BURUNDI,796,,both,796.0,Low GDP
BURUNDI,Potatoes,2005-01-01,1274,304.83,22.29,25483,BURUNDI,796,,both,796.0,Low GDP
BURUNDI,"Rice, paddy",2005-01-01,1274,304.83,22.29,34144,BURUNDI,796,,both,796.0,Low GDP
BURUNDI,Sorghum,2005-01-01,1274,304.83,22.29,14042,BURUNDI,796,,both,796.0,Low GDP
BURUNDI,Soybeans,2005-01-01,1274,304.83,22.29,7778,BURUNDI,796,,both,796.0,Low GDP
BURUNDI,Sweet potatoes,2005-01-01,1274,304.83,22.29,65368,BURUNDI,796,,both,796.0,Low GDP
BURUNDI,Wheat,2005-01-01,1274,304.83,22.29,7387,BURUNDI,796,,both,796.0,Low GDP
BURUNDI,Yams,2005-01-01,1274,304.83,22.29,52836,BURUNDI,796,,both,796.0,Low GDP
BURUNDI,Cassava,2006-01-01,1274,190.51,21.83,87864,BURUNDI,809,,both,809.0,Low GDP
BURUNDI,Maize,2006-01-01,1274,190.51,21.83,10159,BURUNDI,809,,both,809.0,Low GDP
BURUNDI,Potatoes,2006-01-01,1274,190.51,21.83,26176,BURUNDI,809,,both,809.0,Low GDP
