Area,Item,Year,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,hg/ha_yield,country,GDP_per_capita,food_supply,_merge,GDP_per_capita_clean
ANGOLA,"Rice, paddy",1995-01-01,1010,336.0,24.56,14615,ANGOLA,3340,1690.0,both,3340.0
ANGOLA,Sweet potatoes,1995-01-01,1010,336.0,24.56,81138,ANGOLA,3340,1690.0,both,3340.0
ANGOLA,Wheat,1995-01-01,1010,336.0,24.56,11855,ANGOLA,3340,1690.0,both,3340.0
ANGOLA,Cassava,1996-01-01,1010,40.0,24.11,48077,ANGOLA,3770,1730.0,both,3770.0
ANGOLA,Maize,1996-01-01,1010,40.0,24.11,6993,ANGOLA,3770,1730.0,both,3770.0
ANGOLA,Potatoes,1996-01-01,1010,40.0,24.11,70000,ANGOLA,3770,1730.0,both,3770.0
ANGOLA,"Rice, paddy",1996-01-01,1010,40.0,24.11,17500,ANGOLA,3770,1730.0,both,3770.0
ANGOLA,Sweet potatoes,1996-01-01,1010,40.0,24.11,85455,ANGOLA,3770,1730.0,both,3770.0
ANGOLA,Wheat,1996-01-01,1010,40.0,24.11,13738,ANGOLA,3770,1730.0,both,3770.0
ANGOLA,Cassava,1997-01-01,1010,40.0,24.06,44205,ANGOLA,4000,1730.0,both,4000.0
ANGOLA,Maize,1997-01-01,1010,40.0,24.06,5959,ANGOLA,4000,1730.0,both,4000.0
ANGOLA,Potatoes,1997-01-01,1010,40.0,24.06,68571,ANGOLA,4000,1730.0,both,4000.0
ANGOLA,"Rice, paddy",1997-01-01,1010,40.0,24.06,20000,ANGOLA,4000,1730.0,both,4000.0
ANGOLA,Sweet potatoes,1997-01-01,1010,40.0,24.06,78098,ANGOLA,4000,1730.0,both,4000.0
ANGOLA,Wheat,1997-01-01,1010,40.0,24.06,15509,ANGOLA,4000,1730.0,both,4000.0
ANGOLA,Cassava,1998-01-01,1010,40.0,24.96,55728,ANGOLA,4150,1750.0,both,4150.0
ANGOLA,Maize,1998-01-01,1010,40.0,24.96,7396,ANGOLA,4150,1750.0,both,4150.0
ANGOLA,Potatoes,1998-01-01,1010,40.0,24.96,62724,ANGOLA,4150,1750.0,both,4150.0
ANGOLA,"Rice, paddy",1998-01-01,1010,40.0,24.96,20000,ANGOLA,4150,1750.0,both,4150.0
ANGOLA,Sweet potatoes,1998-01-01,1010,40.0,24.96,76256,ANGOLA,4150,1750.0,both,4150.0
ANGOLA,Wheat,1998-01-01,1010,40.0,24.96,17143,ANGOLA,4150,1750.0,both,4150.0
ANGOLA,Cassava,1999-01-01,1010,40.0,24.37,59821,ANGOLA,4190,1810.0,both,4190.0
ANGOLA,Maize,1999-01-01,1010,40.0,24.37,6361,ANGOLA,4190,1810.0,both,4190.0
ANGOLA,Potatoes,1999-01-01,1010,40.0,24.37,54597,ANGOLA,4190,1810.0,both,4190.0
ANGOLA,"Rice, paddy",1999-01-01,1010,40.0,24.37,14235,ANGOLA,4190,1810.0,both,4190.0
ANGOLA,Sweet potatoes,1999-01-01,1010,40.0,24.37,82865,ANGOLA,4190,1810.0,both,4190.0
ANGOLA,Wheat,1999-01-01,1010,40.0,24.37,17391,ANGOLA,4190,1810.0,both,4190.0
ANGOLA,Cassava,2000-01-01,1010,40.0,24.41,82992,ANGOLA,4270,1790.0,both,4270.0
ANGOLA,Maize,2000-01-01,1010,40.0,24.41,5745,ANGOLA,4270,1790.0,both,4270.0
ANGOLA,Potatoes,2000-01-01,1010,40.0,24.41,29885,ANGOLA,4270,1790.0,both,4270.0
ANGOLA,"Rice, paddy",2000-01-01,1010,40.0,24.41,13454,ANGOLA,4270,1790.0,both,4270.0
ANGOLA,Sorghum,2000-01-01,1010,40.0,24.41,3333,ANGOLA,4270,1790.0,both,4270.0
ANGOLA,Soybeans,2000-01-01,1010,40.0,24.41,2333,ANGOLA,4270,1790.0,both,4270.0
ANGOLA,Sweet potatoes,2000-01-01,1010,40.0,24.41,34938,ANGOLA,4270,1790.0,both,4270.0
ANGOLA,Wheat,2000-01-01,1010,40.0,24.41,17023,ANGOLA,4270,1790.0,both,4270.0
ANGOLA,Cassava,2001-01-01,1010,40.0,24.43,94072,ANGOLA,4380,1830.0,both,4380.0
ANGOLA,Maize,2001-01-01,1010,40.0,24.43,5754,ANGOLA,4380,1830.0,both,4380.0
ANGOLA,Potatoes,2001-01-01,1010,40.0,24.43,42552,ANGOLA,4380,1830.0,both,4380.0
ANGOLA,"Rice, paddy",2001-01-01,1010,40.0,24.43,13701,ANGOLA,4380,1830.0,both,4380.0
ANGOLA,Sorghum,2001-01-01,1010,40.0,24.43,3571,ANGOLA,4380,1830.0,both,4380.0
ANGOLA,Soybeans,2001-01-01,1010,40.0,24.43,2500,ANGOLA,4380,1830.0,both,4380.0
ANGOLA,Sweet potatoes,2001-01-01,1010,40.0,24.43,44458,ANGOLA,4380,1830.0,both,4380.0
ANGOLA,Wheat,2001-01-01,1010,40.0,24.43,16667,ANGOLA,4380,1830.0,both,4380.0
ANGOLA,Cassava,2002-01-01,1010,40.0,24.79,110071,ANGOLA,4900,1920.0,both,4900.0
ANGOLA,Maize,2002-01-01,1010,40.0,24.79,6706,ANGOLA,4900,1920.0,both,4900.0
ANGOLA,Potatoes,2002-01-01,1010,40.0,24.79,42754,ANGOLA,4900,1920.0,both,4900.0
ANGOLA,"Rice, paddy",2002-01-01,1010,40.0,24.79,13198,ANGOLA,4900,1920.0,both,4900.0
ANGOLA,Sorghum,2002-01-01,1010,40.0,24.79,3400,ANGOLA,4900,1920.0,both,4900.0
ANGOLA,Soybeans,2002-01-01,1010,40.0,24.79,2857,ANGOLA,4900,1920.0,both,4900.0
ANGOLA,Sweet potatoes,2002-01-01,1010,40.0,24.79,42190,ANGOLA,4900,1920.0,both,4900.0
ANGOLA,Wheat,2002-01-01,1010,40.0,24.79,15455,ANGOLA,4900,1920.0,both,4900.0
ANGOLA,Cassava,2004-01-01,1010,40.0,24.22,125605,ANGOLA,5370,2030.0,both,5370.0
ANGOLA,Maize,2004-01-01,1010,40.0,24.22,5404,ANGOLA,5370,2030.0,both,5370.0
ANGOLA,Potatoes,2004-01-01,1010,40.0,24.22,20150,ANGOLA,5370,2030.0,both,5370.0
ANGOLA,"Rice, paddy",2004-01-01,1010,40.0,24.22,11584,ANGOLA,5370,2030.0,both,5370.0
ANGOLA,Sorghum,2004-01-01,1010,40.0,24.22,3333,ANGOLA,5370,2030.0,both,5370.0
ANGOLA,Soybeans,2004-01-01,1010,40.0,24.22,3600,ANGOLA,5370,2030.0,both,5370.0
ANGOLA,Sweet potatoes,2004-01-01,1010,40.0,24.22,45360,ANGOLA,5370,2030.0,both,5370.0
ANGOLA,Wheat,2004-01-01,1010,40.0,24.22,12442,ANGOLA,5370,2030.0,both,5370.0
ANGOLA,Cassava,2005-01-01,1010,40.0,24.41,117628,ANGOLA,6040,2080.0,both,6040.0
ANGOLA,Maize,2005-01-01,1010,40.0,24.41,6736,ANGOLA,6040,2080.0,both,6040.0
ANGOLA,Potatoes,2005-01-01,1010,40.0,24.41,23646,ANGOLA,6040,2080.0,both,6040.0
ANGOLA,"Rice, paddy",2005-01-01,1010,40.0,24.41,6977,ANGOLA,6040,2080.0,both,6040.0
ANGOLA,Sorghum,2005-01-01,1010,40.0,24.41,3333,ANGOLA,6040,2080.0,both,6040.0
ANGOLA,Soybeans,2005-01-01,1010,40.0,24.41,3793,ANGOLA,6040,2080.0,both,6040.0
ANGOLA,Sweet potatoes,2005-01-01,1010,40.0,24.41,46159,ANGOLA,6040,2080.0,both,6040.0
ANGOLA,Wheat,2005-01-01,1010,40.0,24.41,10946,ANGOLA,6040,2080.0,both,6040.0
ANGOLA,Cassava,2006-01-01,1010,40.0,24.14,117201,ANGOLA,6590,2120.0,both,6590.0
ANGOLA,Maize,2006-01-01,1010,40.0,24.14,4687,ANGOLA,6590,2120.0,both,6590.0
ANGOLA,Potatoes,2006-01-01,1010,40.0,24.14,52148,ANGOLA,6590,2120.0,both,6590.0
ANGOLA,"Rice, paddy",2006-01-01,1010,40.0,24.14,4947,ANGOLA,6590,2120.0,both,6590.0
ANGOLA,Sorghum,2006-01-01,1010,40.0,24.14,4091,ANGOLA,6590,2120.0,both,6590.0
ANGOLA,Soybeans,2006-01-01,1010,40.0,24.14,4286,ANGOLA,6590,2120.0,both,6590.0
ANGOLA,Sweet potatoes,2006-01-01,1010,40.0,24.14,44240,ANGOLA,6590,2120.0,both,6590.0
ANGOLA,Wheat,2006-01-01,1010,40.0,24.14,10000,ANGOLA,6590,2120.0,both,6590.0
ANGOLA,Cassava,2007-01-01,1010,40.0,24.24,115387,ANGOLA,7310,2170.0,both,7310.0
ANGOLA,Maize,2007-01-01,1010,40.0,24.24,5091,ANGOLA,7310,2170.0,both,7310.0
ANGOLA,Potatoes,2007-01-01,1010,40.0,24.24,62138,ANGOLA,7310,2170.0,both,7310.0
ANGOLA,"Rice, paddy",2007-01-01,1010,40.0,24.24,5143,ANGOLA,7310,2170.0,both,7310.0
ANGOLA,Sorghum,2007-01-01,1010,40.0,24.24,4031,ANGOLA,7310,2170.0,both,7310.0
ANGOLA,Soybeans,2007-01-01,1010,40.0,24.24,6883,ANGOLA,7310,2170.0,both,7310.0
ANGOLA,Sweet potatoes,2007-01-01,1010,40.0,24.24,58855,ANGOLA,7310,2170.0,both,7310.0
ANGOLA,Wheat,2007-01-01,1010,40.0,24.24,10000,ANGOLA,7310,2170.0,both,7310.0
ANGOLA,Cassava,2008-01-01,1010,40.0,24.27,148084,ANGOLA,7860,2250.0,both,7860.0
ANGOLA,Maize,2008-01-01,1010,40.0,24.27,7946,ANGOLA,7860,2250.0,both,7860.0
ANGOLA,Potatoes,2008-01-01,1010,40.0,24.27,85085,ANGOLA,7860,2250.0,both,7860.0
ANGOLA,"Rice, paddy",2008-01-01,1010,40.0,24.27,5084,ANGOLA,7860,2250.0,both,7860.0
ANGOLA,Sorghum,2008-01-01,1010,40.0,24.27,929,ANGOLA,7860,2250.0,both,7860.0
ANGOLA,Soybeans,2008-01-01,1010,40.0,24.27,8575,ANGOLA,7860,2250.0,both,7860.0
ANGOLA,Sweet potatoes,2008-01-01,1010,40.0,24.27,65437,ANGOLA,7860,2250.0,both,7860.0
ANGOLA,Wheat,2008-01-01,1010,40.0,24.27,10000,ANGOLA,7860,2250.0,both,7860.0
ANGOLA,Cassava,2009-01-01,1010,40.0,24.33,151759,ANGOLA,7650,2300.0,both,7650.0
ANGOLA,Maize,2009-01-01,1010,40.0,24.33,6614,ANGOLA,7650,2300.0,both,7650.0
ANGOLA,Potatoes,2009-01-01,1010,40.0,24.33,86509,ANGOLA,7650,2300.0,both,7650.0
ANGOLA,"Rice, paddy",2009-01-01,1010,40.0,24.33,6028,ANGOLA,7650,2300.0,both,7650.0
ANGOLA,Sorghum,2009-01-01,1010,40.0,24.33,2480,ANGOLA,7650,2300.0,both,7650.0
ANGOLA,Soybeans,2009-01-01,1010,40.0,24.33,4449,ANGOLA,7650,2300.0,both,7650.0
ANGOLA,Sweet potatoes,2009-01-01,1010,40.0,24.33,66475,ANGOLA,7650,2300.0,both,7650.0
ANGOLA,Wheat,2009-01-01,1010,40.0,24.33,10000,ANGOLA,7650,2300.0,both,7650.0
ANGOLA,Cassava,2010-01-01,1010,40.0,24.44,155782,ANGOLA,7690,2350.0,both,7690.0
ANGOLA,Maize,2010-01-01,1010,40.0,24.44,7200,ANGOLA,7690,2350.0,both,7690.0
ANGOLA,Potatoes,2010-01-01,1010,40.0,24.44,87425,ANGOLA,7690,2350.0,both,7690.0
ANGOLA,"Rice, paddy",2010-01-01,1010,40.0,24.44,7403,ANGOLA,7690,2350.0,both,7690.0
ANGOLA,Sorghum,2010-01-01,1010,40.0,24.44,2814,ANGOLA,7690,2350.0,both,7690.0
ANGOLA,Soybeans,2010-01-01,1010,40.0,24.44,4446,ANGOLA,7690,2350.0,both,7690.0
ANGOLA,Sweet potatoes,2010-01-01,1010,40.0,24.44,63001,ANGOLA,7690,2350.0,both,7690.0
ANGOLA,Wheat,2010-01-01,1010,40.0,24.44,10526,ANGOLA,7690,2350.0,both,7690.0
ANGOLA,Cassava,2011-01-01,1010,40.0,24.15,133649,ANGOLA,7660,2410.0,both,7660.0
ANGOLA,Maize,2011-01-01,1010,40.0,24.15,7376,ANGOLA,7660,2410.0,both,7660.0
ANGOLA,Potatoes,2011-01-01,1010,40.0,24.15,81366,ANGOLA,7660,2410.0,both,7660.0
ANGOLA,"Rice, paddy",2011-01-01,1010,40.0,24.15,8914,ANGOLA,7660,2410.0,both,7660.0
ANGOLA,Sorghum,2011-01-01,1010,40.0,24.15,3320,ANGOLA,7660,2410.0,both,7660.0
ANGOLA,Soybeans,2011-01-01,1010,40.0,24.15,5294,ANGOLA,7660,2410.0,both,7660.0
ANGOLA,Sweet potatoes,2011-01-01,1010,40.0,24.15,65512,ANGOLA,7660,2410.0,both,7660.0
ANGOLA,Wheat,2011-01-01,1010,40.0,24.15,10959,ANGOLA,7660,2410.0,both,7660.0
ANGOLA,Cassava,2012-01-01,1010,40.0,24.24,100073,ANGOLA,8010,2380.0,both,8010.0
ANGOLA,Maize,2012-01-01,1010,40.0,24.24,7770,ANGOLA,8010,2380.0,both,8010.0
ANGOLA,Potatoes,2012-01-01,1010,40.0,24.24,69381,ANGOLA,8010,2380.0,both,8010.0
ANGOLA,"Rice, paddy",2012-01-01,1010,40.0,24.24,7703,ANGOLA,8010,2380.0,both,8010.0
ANGOLA,Sorghum,2012-01-01,1010,40.0,24.24,998,ANGOLA,8010,2380.0,both,8010.0
ANGOLA,Soybeans,2012-01-01,1010,40.0,24.24,1641,ANGOLA,8010,2380.0,both,8010.0
ANGOLA,Sweet potatoes,2012-01-01,1010,40.0,24.24,52954,ANGOLA,8010,2380.0,both,8010.0
ANGOLA,Wheat,2012-01-01,1010,40.0,24.24,11258,ANGOLA,8010,2380.0,both,8010.0
ANGOLA,Cassava,2013-01-01,1010,40.0,24.55,140517,ANGOLA,8100,2470.0,both,8100.0
ANGOLA,Maize,2013-01-01,1010,40.0,24.55,9467,ANGOLA,8100,2470.0,both,8100.0
ANGOLA,Potatoes,2013-01-01,1010,40.0,24.55,63303,ANGOLA,8100,2470.0,both,8100.0
ANGOLA,"Rice, paddy",2013-01-01,1010,40.0,24.55,12744,ANGOLA,8100,2470.0,both,8100.0
ANGOLA,Sorghum,2013-01-01,1010,40.0,24.55,2415,ANGOLA,8100,2470.0,both,8100.0
ANGOLA,Soybeans,2013-01-01,1010,40.0,24.55,4405,ANGOLA,8100,2470.0,both,8100.0
ANGOLA,Sweet potatoes,2013-01-01,1010,40.0,24.55,73409,ANGOLA,8100,2470.0,both,8100.0
ANGOLA,Wheat,2013-01-01,1010,40.0,24.55,9022,ANGOLA,8100,2470.0,both,8100.0
ARGENTINA,Cassava,1990-01-01,591,26156.0,17.46,100000,ARGENTINA,13.4k,2910.0,both,13400.0
ARGENTINA,Cassava,1990-01-01,591,26156.0,17.67,100000,ARGENTINA,13.4k,2910.0,both,13400.0
ARGENTINA,Maize,1990-01-01,591,26156.0,17.46,34608,ARGENTINA,13.4k,2910.0,both,13400.0
ARGENTINA,Maize,1990-01-01,591,26156.0,17.67,34608,ARGENTINA,13.4k,2910.0,both,13400.0
ARGENTINA,Potatoes,1990-01-01,591,26156.0,17.46,202747,ARGENTINA,13.4k,2910.0,both,13400.0
ARGENTINA,Potatoes,1990-01-01,591,26156.0,17.67,202747,ARGENTINA,13.4k,2910.0,both,13400.0
ARGENTINA,"Rice, paddy",1990-01-01,591,26156.0,17.46,36709,ARGENTINA,13.4k,2910.0,both,13400.0
ARGENTINA,"Rice, paddy",1990-01-01,591,26156.0,17.67,36709,ARGENTINA,13.4k,2910.0,both,13400.0
ARGENTINA,Sorghum,1990-01-01,591,26156.0,17.46,28116,ARGENTINA,13.4k,2910.0,both,13400.0
ARGENTINA,Sorghum,1990-01-01,591,26156.0,17.67,28116,ARGENTINA,13.4k,2910.0,both,13400.0
ARGENTINA,Soybeans,1990-01-01,591,26156.0,17.46,21566,ARGENTINA,13.4k,2910.0,both,13400.0
ARGENTINA,Soybeans,1990-01-01,591,26156.0,17.67,21566,ARGENTINA,13.4k,2910.0,both,13400.0
ARGENTINA,Sweet potatoes,1990-01-01,591,26156.0,17.46,131864,ARGENTINA,13.4k,2910.0,both,13400.0
ARGENTINA,Sweet potatoes,1990-01-01,591,26156.0,17.67,131864,ARGENTINA,13.4k,2910.0,both,13400.0
ARGENTINA,Wheat,1990-01-01,591,26156.0,17.46,18947,ARGENTINA,13.4k,2910.0,both,13400.0
ARGENTINA,Wheat,1990-01-01,591,26156.0,17.67,18947,ARGENTINA,13.4k,2910.0,both,13400.0
ARGENTINA,Cassava,1991-01-01,591,26156.0,17.64,100000,ARGENTINA,14.5k,3010.0,both,14500.0
ARGENTINA,Cassava,1991-01-01,591,26156.0,17.86,100000,ARGENTINA,14.5k,3010.0,both,14500.0
ARGENTINA,Maize,1991-01-01,591,26156.0,17.64,40444,ARGENTINA,14.5k,3010.0,both,14500.0
ARGENTINA,Maize,1991-01-01,591,26156.0,17.86,40444,ARGENTINA,14.5k,3010.0,both,14500.0
ARGENTINA,Potatoes,1991-01-01,591,26156.0,17.64,205692,ARGENTINA,14.5k,3010.0,both,14500.0
ARGENTINA,Potatoes,1991-01-01,591,26156.0,17.86,205692,ARGENTINA,14.5k,3010.0,both,14500.0
ARGENTINA,"Rice, paddy",1991-01-01,591,26156.0,17.64,40294,ARGENTINA,14.5k,3010.0,both,14500.0
ARGENTINA,"Rice, paddy",1991-01-01,591,26156.0,17.86,40294,ARGENTINA,14.5k,3010.0,both,14500.0
ARGENTINA,Sorghum,1991-01-01,591,26156.0,17.64,33320,ARGENTINA,14.5k,3010.0,both,14500.0
ARGENTINA,Sorghum,1991-01-01,591,26156.0,17.86,33320,ARGENTINA,14.5k,3010.0,both,14500.0
ARGENTINA,Soybeans,1991-01-01,591,26156.0,17.64,22750,ARGENTINA,14.5k,3010.0,both,14500.0
ARGENTINA,Soybeans,1991-01-01,591,26156.0,17.86,22750,ARGENTINA,14.5k,3010.0,both,14500.0
ARGENTINA,Sweet potatoes,1991-01-01,591,26156.0,17.64,131364,ARGENTINA,14.5k,3010.0,both,14500.0
ARGENTINA,Sweet potatoes,1991-01-01,591,26156.0,17.86,131364,ARGENTINA,14.5k,3010.0,both,14500.0
ARGENTINA,Wheat,1991-01-01,591,26156.0,17.64,18972,ARGENTINA,14.5k,3010.0,both,14500.0
ARGENTINA,Wheat,1991-01-01,591,26156.0,17.86,18972,ARGENTINA,14.5k,3010.0,both,14500.0
ARGENTINA,Cassava,1992-01-01,591,26156.0,17.09,100000,ARGENTINA,15.6k,3080.0,both,15600.0
ARGENTINA,Cassava,1992-01-01,591,26156.0,17.51,100000,ARGENTINA,15.6k,3080.0,both,15600.0
ARGENTINA,Maize,1992-01-01,591,26156.0,17.09,45237,ARGENTINA,15.6k,3080.0,both,15600.0
ARGENTINA,Maize,1992-01-01,591,26156.0,17.51,45237,ARGENTINA,15.6k,3080.0,both,15600.0
ARGENTINA,Potatoes,1992-01-01,591,26156.0,17.09,199039,ARGENTINA,15.6k,3080.0,both,15600.0
ARGENTINA,Potatoes,1992-01-01,591,26156.0,17.51,199039,ARGENTINA,15.6k,3080.0,both,15600.0
ARGENTINA,"Rice, paddy",1992-01-01,591,26156.0,17.09,52075,ARGENTINA,15.6k,3080.0,both,15600.0
ARGENTINA,"Rice, paddy",1992-01-01,591,26156.0,17.51,52075,ARGENTINA,15.6k,3080.0,both,15600.0
ARGENTINA,Sorghum,1992-01-01,591,26156.0,17.09,36217,ARGENTINA,15.6k,3080.0,both,15600.0
ARGENTINA,Sorghum,1992-01-01,591,26156.0,17.51,36217,ARGENTINA,15.6k,3080.0,both,15600.0
ARGENTINA,Soybeans,1992-01-01,591,26156.0,17.09,22915,ARGENTINA,15.6k,3080.0,both,15600.0
ARGENTINA,Soybeans,1992-01-01,591,26156.0,17.51,22915,ARGENTINA,15.6k,3080.0,both,15600.0
ARGENTINA,Sweet potatoes,1992-01-01,591,26156.0,17.09,127273,ARGENTINA,15.6k,3080.0,both,15600.0
ARGENTINA,Sweet potatoes,1992-01-01,591,26156.0,17.51,127273,ARGENTINA,15.6k,3080.0,both,15600.0
ARGENTINA,Wheat,1992-01-01,591,26156.0,17.09,21809,ARGENTINA,15.6k,3080.0,both,15600.0
ARGENTINA,Wheat,1992-01-01,591,26156.0,17.51,21809,ARGENTINA,15.6k,3080.0,both,15600.0
ARGENTINA,Cassava,1993-01-01,591,26156.0,17.32,100000,ARGENTINA,16.6k,3120.0,both,16600.0
ARGENTINA,Cassava,1993-01-01,591,26156.0,17.53,100000,ARGENTINA,16.6k,3120.0,both,16600.0
ARGENTINA,Maize,1993-01-01,591,26156.0,17.32,43552,ARGENTINA,16.6k,3120.0,both,16600.0
ARGENTINA,Maize,1993-01-01,591,26156.0,17.53,43552,ARGENTINA,16.6k,3120.0,both,16600.0
ARGENTINA,Potatoes,1993-01-01,591,26156.0,17.32,210314,ARGENTINA,16.6k,3120.0,both,16600.0
ARGENTINA,Potatoes,1993-01-01,591,26156.0,17.53,210314,ARGENTINA,16.6k,3120.0,both,16600.0
ARGENTINA,"Rice, paddy",1993-01-01,591,26156.0,17.32,43559,ARGENTINA,16.6k,3120.0,both,16600.0
ARGENTINA,"Rice, paddy",1993-01-01,591,26156.0,17.53,43559,ARGENTINA,16.6k,3120.0,both,16600.0
ARGENTINA,Sorghum,1993-01-01,591,26156.0,17.32,39529,ARGENTINA,16.6k,3120.0,both,16600.0
ARGENTINA,Sorghum,1993-01-01,591,26156.0,17.53,39529,ARGENTINA,16.6k,3120.0,both,16600.0
ARGENTINA,Soybeans,1993-01-01,591,26156.0,17.32,21589,ARGENTINA,16.6k,3120.0,both,16600.0
ARGENTINA,Soybeans,1993-01-01,591,26156.0,17.53,21589,ARGENTINA,16.6k,3120.0,both,16600.0
ARGENTINA,Sweet potatoes,1993-01-01,591,26156.0,17.32,122955,ARGENTINA,16.6k,3120.0,both,16600.0
ARGENTINA,Sweet potatoes,1993-01-01,591,26156.0,17.53,122955,ARGENTINA,16.6k,3120.0,both,16600.0
ARGENTINA,Wheat,1993-01-01,591,26156.0,17.32,23272,ARGENTINA,16.6k,3120.0,both,16600.0
ARGENTINA,Wheat,1993-01-01,591,26156.0,17.53,23272,ARGENTINA,16.6k,3120.0,both,16600.0
ARGENTINA,Cassava,1994-01-01,591,30195.0,18.17,100000,ARGENTINA,17.4k,3160.0,both,17400.0
ARGENTINA,Cassava,1994-01-01,591,30195.0,18.31,100000,ARGENTINA,17.4k,3160.0,both,17400.0
ARGENTINA,Maize,1994-01-01,591,30195.0,18.17,42371,ARGENTINA,17.4k,3160.0,both,17400.0
ARGENTINA,Maize,1994-01-01,591,30195.0,18.31,42371,ARGENTINA,17.4k,3160.0,both,17400.0
ARGENTINA,Potatoes,1994-01-01,591,30195.0,18.17,230166,ARGENTINA,17.4k,3160.0,both,17400.0
ARGENTINA,Potatoes,1994-01-01,591,30195.0,18.31,230166,ARGENTINA,17.4k,3160.0,both,17400.0
ARGENTINA,"Rice, paddy",1994-01-01,591,30195.0,18.17,42989,ARGENTINA,17.4k,3160.0,both,17400.0
ARGENTINA,"Rice, paddy",1994-01-01,591,30195.0,18.31,42989,ARGENTINA,17.4k,3160.0,both,17400.0
ARGENTINA,Sorghum,1994-01-01,591,30195.0,18.17,35065,ARGENTINA,17.4k,3160.0,both,17400.0
ARGENTINA,Sorghum,1994-01-01,591,30195.0,18.31,35065,ARGENTINA,17.4k,3160.0,both,17400.0
ARGENTINA,Soybeans,1994-01-01,591,30195.0,18.17,20386,ARGENTINA,17.4k,3160.0,both,17400.0
ARGENTINA,Soybeans,1994-01-01,591,30195.0,18.31,20386,ARGENTINA,17.4k,3160.0,both,17400.0
ARGENTINA,Sweet potatoes,1994-01-01,591,30195.0,18.17,176667,ARGENTINA,17.4k,3160.0,both,17400.0
ARGENTINA,Sweet potatoes,1994-01-01,591,30195.0,18.31,176667,ARGENTINA,17.4k,3160.0,both,17400.0
ARGENTINA,Wheat,1994-01-01,591,30195.0,18.17,20237,ARGENTINA,17.4k,3160.0,both,17400.0
ARGENTINA,Wheat,1994-01-01,591,30195.0,18.31,20237,ARGENTINA,17.4k,3160.0,both,17400.0
ARGENTINA,Cassava,1995-01-01,591,37842.0,17.74,100000,ARGENTINA,16.7k,3160.0,both,16700.0
ARGENTINA,Cassava,1995-01-01,591,37842.0,17.62,100000,ARGENTINA,16.7k,3160.0,both,16700.0
ARGENTINA,Maize,1995-01-01,591,37842.0,17.74,45223,ARGENTINA,16.7k,3160.0,both,16700.0
ARGENTINA,Maize,1995-01-01,591,37842.0,17.62,45223,ARGENTINA,16.7k,3160.0,both,16700.0
ARGENTINA,Potatoes,1995-01-01,591,37842.0,17.74,274272,ARGENTINA,16.7k,3160.0,both,16700.0
ARGENTINA,Potatoes,1995-01-01,591,37842.0,17.62,274272,ARGENTINA,16.7k,3160.0,both,16700.0
ARGENTINA,"Rice, paddy",1995-01-01,591,37842.0,17.74,50306,ARGENTINA,16.7k,3160.0,both,16700.0
ARGENTINA,"Rice, paddy",1995-01-01,591,37842.0,17.62,50306,ARGENTINA,16.7k,3160.0,both,16700.0
ARGENTINA,Sorghum,1995-01-01,591,37842.0,17.74,34588,ARGENTINA,16.7k,3160.0,both,16700.0
ARGENTINA,Sorghum,1995-01-01,591,37842.0,17.62,34588,ARGENTINA,16.7k,3160.0,both,16700.0
ARGENTINA,Soybeans,1995-01-01,591,37842.0,17.74,20446,ARGENTINA,16.7k,3160.0,both,16700.0
ARGENTINA,Soybeans,1995-01-01,591,37842.0,17.62,20446,ARGENTINA,16.7k,3160.0,both,16700.0
ARGENTINA,Sweet potatoes,1995-01-01,591,37842.0,17.74,168000,ARGENTINA,16.7k,3160.0,both,16700.0
ARGENTINA,Sweet potatoes,1995-01-01,591,37842.0,17.62,168000,ARGENTINA,16.7k,3160.0,both,16700.0
ARGENTINA,Wheat,1995-01-01,591,37842.0,17.74,21675,ARGENTINA,16.7k,3160.0,both,16700.0
ARGENTINA,Wheat,1995-01-01,591,37842.0,17.62,21675,ARGENTINA,16.7k,3160.0,both,16700.0
ARGENTINA,Cassava,1996-01-01,591,54595.0,17.64,100000,ARGENTINA,17.5k,3160.0,both,17500.0
ARGENTINA,Cassava,1996-01-01,591,54595.0,17.97,100000,ARGENTINA,17.5k,3160.0,both,17500.0
ARGENTINA,Maize,1996-01-01,591,54595.0,17.64,40397,ARGENTINA,17.5k,3160.0,both,17500.0
ARGENTINA,Maize,1996-01-01,591,54595.0,17.97,40397,ARGENTINA,17.5k,3160.0,both,17500.0
ARGENTINA,Potatoes,1996-01-01,591,54595.0,17.64,228877,ARGENTINA,17.5k,3160.0,both,17500.0
ARGENTINA,Potatoes,1996-01-01,591,54595.0,17.97,228877,ARGENTINA,17.5k,3160.0,both,17500.0
ARGENTINA,"Rice, paddy",1996-01-01,591,54595.0,17.64,51031,ARGENTINA,17.5k,3160.0,both,17500.0
ARGENTINA,"Rice, paddy",1996-01-01,591,54595.0,17.97,51031,ARGENTINA,17.5k,3160.0,both,17500.0
ARGENTINA,Sorghum,1996-01-01,591,54595.0,17.64,38763,ARGENTINA,17.5k,3160.0,both,17500.0
ARGENTINA,Sorghum,1996-01-01,591,54595.0,17.97,38763,ARGENTINA,17.5k,3160.0,both,17500.0
ARGENTINA,Soybeans,1996-01-01,591,54595.0,17.64,21051,ARGENTINA,17.5k,3160.0,both,17500.0
ARGENTINA,Soybeans,1996-01-01,591,54595.0,17.97,21051,ARGENTINA,17.5k,3160.0,both,17500.0
